Datum eerste afgifte Nederland,Benzine,Diesel,Elektriciteit,LPG,Alcohol,CNG
1954-09-02,627.0,0.0,0.0,0.0,0.0,0.0
1954-09-03,628.5,0.0,0.0,0.0,0.0,0.0
1954-09-04,630.0,0.0,0.0,0.0,0.0,0.0
1954-09-07,631.0,0.0,0.0,0.0,0.0,0.0
1954-09-09,632.0,0.0,0.0,0.0,0.0,0.0
1954-09-10,634.0,0.0,0.0,0.0,0.0,0.0
1954-09-11,636.0,17.0,0.0,0.0,0.0,0.0
1954-09-13,637.0,0.0,0.0,0.0,0.0,0.0
1954-09-14,638.0,0.0,0.0,0.0,0.0,0.0
1954-09-16,639.0,0.0,0.0,0.0,0.0,0.0
1954-09-17,640.5,0.0,0.0,0.0,0.0,0.0
1954-09-18,642.0,0.0,0.0,0.0,0.0,0.0
1954-09-21,643.0,0.0,0.0,0.0,0.0,0.0
1954-09-24,644.5,0.0,0.0,0.0,0.0,0.0
1954-09-28,646.0,0.0,0.0,0.0,0.0,0.0
1954-09-29,647.5,0.0,0.0,0.0,0.0,0.0
1954-10-01,649.0,18.0,0.0,0.0,0.0,0.0
1954-10-05,651.0,0.0,0.0,0.0,0.0,0.0
1954-10-06,653.0,0.0,0.0,0.0,0.0,0.0
1954-10-07,654.0,0.0,0.0,0.0,0.0,0.0
1954-10-09,655.0,0.0,0.0,0.0,0.0,0.0
1954-10-13,656.5,0.0,0.0,0.0,0.0,0.0
1954-10-14,659.5,0.0,0.0,0.0,0.0,0.0
1954-10-15,662.0,0.0,0.0,0.0,0.0,0.0
1954-10-16,663.5,0.0,0.0,0.0,0.0,0.0
1954-10-18,665.0,0.0,0.0,0.0,0.0,0.0
1954-10-20,666.5,0.0,0.0,0.0,0.0,0.0
1954-10-21,669.0,0.0,0.0,0.0,0.0,0.0
1954-10-22,671.0,0.0,0.0,0.0,0.0,0.0
1954-10-27,672.0,19.0,0.0,0.0,0.0,0.0
1954-10-28,673.0,0.0,0.0,0.0,0.0,0.0
1954-10-30,674.0,0.0,0.0,0.0,0.0,0.0
1954-11-02,675.0,0.0,0.0,0.0,0.0,0.0
1954-11-09,676.0,0.0,0.0,0.0,0.0,0.0
1954-11-10,677.5,0.0,0.0,0.0,0.0,0.0
1954-11-13,679.0,0.0,0.0,0.0,0.0,0.0
1954-11-17,680.0,0.0,0.0,0.0,0.0,0.0
1954-11-23,681.0,0.0,0.0,0.0,0.0,0.0
1954-11-24,682.0,0.0,0.0,0.0,0.0,0.0
1954-11-26,685.0,0.0,0.0,0.0,0.0,0.0
1954-11-27,688.0,0.0,0.0,0.0,0.0,0.0
1954-11-29,689.5,0.0,0.0,0.0,0.0,0.0
1954-11-30,691.0,0.0,0.0,0.0,0.0,0.0
1954-12-01,692.5,0.0,0.0,0.0,0.0,0.0
1954-12-02,694.0,0.0,0.0,0.0,0.0,0.0
1954-12-03,695.0,0.0,0.0,0.0,0.0,0.0
1954-12-06,696.0,0.0,0.0,0.0,0.0,0.0
1954-12-07,697.5,0.0,0.0,0.0,0.0,0.0
1954-12-08,699.0,0.0,0.0,0.0,0.0,0.0
1954-12-10,700.0,0.0,0.0,0.0,0.0,0.0
1954-12-18,701.0,0.0,0.0,0.0,0.0,0.0
1954-12-22,702.0,0.0,0.0,0.0,0.0,0.0
1954-12-24,703.5,0.0,0.0,0.0,0.0,0.0
1954-12-27,705.5,0.0,0.0,0.0,0.0,0.0
1954-12-30,707.0,0.0,0.0,0.0,0.0,0.0
1954-12-31,708.5,0.0,0.0,0.0,0.0,0.0
1955-01-03,710.0,0.0,0.0,0.0,0.0,0.0
1955-01-08,711.0,0.0,0.0,0.0,0.0,0.0
1955-01-14,712.0,0.0,0.0,0.0,0.0,0.0
1955-01-15,714.5,0.0,0.0,0.0,0.0,0.0
1955-01-18,717.0,0.0,0.0,0.0,0.0,0.0
1955-01-20,718.0,0.0,0.0,0.0,0.0,0.0
1955-02-02,719.0,0.0,0.0,0.0,0.0,0.0
1955-02-04,720.5,0.0,0.0,0.0,0.0,0.0
1955-02-08,722.5,0.0,0.0,0.0,0.0,0.0
1955-02-09,724.0,0.0,0.0,0.0,0.0,0.0
1955-02-10,725.0,0.0,0.0,0.0,0.0,0.0
1955-02-12,726.0,0.0,0.0,0.0,0.0,0.0
1955-02-15,727.0,0.0,0.0,0.0,0.0,0.0
1955-02-16,729.0,0.0,0.0,0.0,0.0,0.0
1955-02-17,732.5,0.0,0.0,0.0,0.0,0.0
1955-02-19,735.0,0.0,0.0,0.0,0.0,0.0
1955-02-24,736.0,0.0,0.0,0.0,0.0,0.0
1955-02-28,737.0,0.0,0.0,0.0,0.0,0.0
1955-03-02,738.5,0.0,0.0,0.0,0.0,0.0
1955-03-03,740.0,0.0,0.0,0.0,0.0,0.0
1955-03-05,742.5,0.0,0.0,4.0,0.0,0.0
1955-03-07,745.0,0.0,0.0,0.0,0.0,0.0
1955-03-08,746.0,0.0,0.0,0.0,0.0,0.0
1955-03-09,747.5,0.0,0.0,0.0,0.0,0.0
1955-03-11,749.0,0.0,0.0,0.0,0.0,0.0
1955-03-12,750.5,0.0,0.0,0.0,0.0,0.0
1955-03-16,753.0,0.0,0.0,0.0,0.0,0.0
1955-03-18,755.0,0.0,0.0,5.0,0.0,0.0
1955-03-21,756.5,0.0,0.0,0.0,0.0,0.0
1955-03-22,758.0,0.0,0.0,0.0,0.0,0.0
1955-03-23,759.5,0.0,0.0,0.0,0.0,0.0
1955-03-24,761.5,0.0,0.0,0.0,0.0,0.0
1955-03-25,764.0,0.0,0.0,0.0,0.0,0.0
1955-03-28,766.0,0.0,0.0,0.0,0.0,0.0
1955-03-29,768.0,0.0,0.0,0.0,0.0,0.0
1955-04-01,770.0,0.0,0.0,0.0,0.0,0.0
1955-04-02,772.0,0.0,0.0,0.0,0.0,0.0
1955-04-04,774.0,0.0,0.0,0.0,0.0,0.0
1955-04-06,775.0,0.0,0.0,0.0,0.0,0.0
1955-04-07,776.5,0.0,0.0,0.0,0.0,0.0
1955-04-12,780.5,0.0,0.0,6.0,0.0,0.0
1955-04-13,784.0,0.0,0.0,0.0,0.0,0.0
1955-04-14,785.0,0.0,0.0,0.0,0.0,0.0
1955-04-16,787.0,0.0,0.0,0.0,0.0,0.0
1955-04-18,789.0,0.0,0.0,0.0,0.0,0.0
1955-04-19,790.0,0.0,0.0,0.0,0.0,0.0
1955-04-20,791.0,0.0,0.0,0.0,0.0,0.0
1955-04-21,793.0,0.0,0.0,0.0,0.0,0.0
1955-04-22,797.0,0.0,0.0,0.0,0.0,0.0
1955-04-23,800.0,0.0,0.0,0.0,0.0,0.0
1955-04-26,801.0,0.0,0.0,0.0,0.0,0.0
1955-04-27,802.0,0.0,0.0,0.0,0.0,0.0
1955-04-28,803.0,0.0,0.0,0.0,0.0,0.0
1955-04-29,805.0,0.0,0.0,0.0,0.0,0.0
1955-05-03,807.0,0.0,0.0,0.0,0.0,0.0
1955-05-04,808.0,0.0,0.0,0.0,0.0,0.0
1955-05-06,809.0,0.0,0.0,0.0,0.0,0.0
1955-05-07,0.0,0.0,0.0,7.0,0.0,0.0
1955-05-09,810.0,20.0,0.0,0.0,0.0,0.0
1955-05-10,811.0,0.0,0.0,0.0,0.0,0.0
1955-05-11,812.5,0.0,0.0,0.0,0.0,0.0
1955-05-13,815.0,0.0,0.0,0.0,0.0,0.0
1955-05-14,817.0,0.0,0.0,0.0,0.0,0.0
1955-05-16,818.0,0.0,0.0,0.0,0.0,0.0
1955-05-20,819.0,0.0,0.0,0.0,0.0,0.0
1955-05-23,820.0,0.0,0.0,0.0,0.0,0.0
1955-05-24,823.0,0.0,0.0,0.0,0.0,0.0
1955-05-25,827.0,0.0,0.0,0.0,0.0,0.0
1955-05-26,829.5,0.0,0.0,0.0,0.0,0.0
1955-05-28,832.0,0.0,0.0,0.0,0.0,0.0
1955-05-31,835.0,0.0,0.0,0.0,0.0,0.0
1955-06-01,838.0,0.0,0.0,0.0,0.0,0.0
1955-06-02,840.5,0.0,0.0,0.0,0.0,0.0
1955-06-03,842.0,0.0,0.0,0.0,0.0,0.0
1955-06-07,843.0,0.0,0.0,0.0,0.0,0.0
1955-06-08,844.5,0.0,0.0,0.0,0.0,0.0
1955-06-09,847.0,0.0,0.0,0.0,0.0,0.0
1955-06-11,849.5,0.0,0.0,0.0,0.0,0.0
1955-06-14,851.0,0.0,0.0,0.0,0.0,0.0
1955-06-15,852.5,0.0,0.0,0.0,0.0,0.0
1955-06-16,856.5,0.0,0.0,0.0,0.0,0.0
1955-06-17,860.5,0.0,0.0,0.0,0.0,0.0
1955-06-20,862.5,0.0,0.0,0.0,0.0,0.0
1955-06-21,864.0,0.0,0.0,0.0,0.0,0.0
1955-06-22,866.0,0.0,0.0,0.0,0.0,0.0
1955-06-23,868.0,0.0,0.0,0.0,0.0,0.0
1955-06-24,869.0,0.0,0.0,0.0,0.0,0.0
1955-06-25,872.0,0.0,0.0,0.0,0.0,0.0
1955-06-26,875.0,0.0,0.0,0.0,0.0,0.0
1955-06-28,876.0,0.0,0.0,0.0,0.0,0.0
1955-06-29,878.0,0.0,0.0,0.0,0.0,0.0
1955-07-01,880.0,0.0,0.0,0.0,0.0,0.0
1955-07-02,881.0,0.0,0.0,0.0,0.0,0.0
1955-07-06,883.0,0.0,0.0,0.0,0.0,0.0
1955-07-07,885.0,0.0,0.0,0.0,0.0,0.0
1955-07-09,886.0,0.0,0.0,0.0,0.0,0.0
1955-07-12,887.0,0.0,0.0,0.0,0.0,0.0
1955-07-13,889.0,0.0,0.0,0.0,0.0,0.0
1955-07-14,891.0,0.0,0.0,0.0,0.0,0.0
1955-07-15,892.0,21.0,0.0,0.0,0.0,0.0
1955-07-16,894.0,0.0,0.0,0.0,0.0,0.0
1955-07-18,896.0,0.0,0.0,0.0,0.0,0.0
1955-07-19,899.0,0.0,0.0,0.0,0.0,0.0
1955-07-20,902.0,0.0,0.0,0.0,0.0,0.0
1955-07-21,903.0,0.0,0.0,0.0,0.0,0.0
1955-07-22,905.0,0.0,0.0,0.0,0.0,0.0
1955-07-23,907.0,0.0,0.0,0.0,0.0,0.0
1955-07-27,908.0,0.0,0.0,0.0,0.0,0.0
1955-07-28,910.0,0.0,0.0,8.0,0.0,0.0
1955-07-30,912.0,0.0,0.0,0.0,0.0,0.0
1955-08-04,913.0,0.0,0.0,0.0,0.0,0.0
1955-08-06,914.5,0.0,0.0,0.0,0.0,0.0
1955-08-09,916.5,0.0,0.0,0.0,0.0,0.0
1955-08-10,918.5,0.0,0.0,0.0,0.0,0.0
1955-08-12,920.5,0.0,0.0,0.0,0.0,0.0
1955-08-13,922.5,0.0,0.0,0.0,0.0,0.0
1955-08-15,924.0,0.0,0.0,0.0,0.0,0.0
1955-08-16,926.0,0.0,0.0,0.0,0.0,0.0
1955-08-18,928.0,0.0,0.0,0.0,0.0,0.0
1955-08-19,929.5,0.0,0.0,0.0,0.0,0.0
1955-08-20,931.0,0.0,0.0,0.0,0.0,0.0
1955-08-23,932.0,0.0,0.0,0.0,0.0,0.0
1955-08-24,933.0,0.0,0.0,0.0,0.0,0.0
1955-08-25,935.0,0.0,0.0,0.0,0.0,0.0
1955-08-30,937.0,0.0,0.0,0.0,0.0,0.0
1955-09-03,938.0,0.0,0.0,0.0,0.0,0.0
1955-09-06,939.0,0.0,0.0,0.0,0.0,0.0
1955-09-07,942.0,0.0,0.0,0.0,0.0,0.0
1955-09-10,945.0,0.0,0.0,0.0,0.0,0.0
1955-09-13,947.0,0.0,0.0,0.0,0.0,0.0
1955-09-14,949.5,0.0,0.0,9.0,0.0,0.0
1955-09-16,951.0,0.0,0.0,0.0,0.0,0.0
1955-09-20,952.0,0.0,0.0,0.0,0.0,0.0
1955-09-23,954.0,0.0,0.0,0.0,0.0,0.0
1955-09-28,956.5,0.0,0.0,0.0,0.0,0.0
1955-09-29,958.5,0.0,0.0,0.0,0.0,0.0
1955-09-30,960.5,0.0,0.0,0.0,0.0,0.0
1955-10-05,962.0,0.0,0.0,0.0,0.0,0.0
1955-10-06,963.5,0.0,0.0,0.0,0.0,0.0
1955-10-10,965.0,0.0,0.0,0.0,0.0,0.0
1955-10-12,966.5,0.0,0.0,0.0,0.0,0.0
1955-10-13,968.0,0.0,0.0,0.0,0.0,0.0
1955-10-14,970.0,0.0,0.0,0.0,0.0,0.0
1955-10-18,972.0,0.0,0.0,0.0,0.0,0.0
1955-10-20,973.0,0.0,0.0,0.0,0.0,0.0
1955-10-21,975.0,22.0,0.0,0.0,0.0,0.0
1955-10-22,977.5,0.0,0.0,0.0,0.0,0.0
1955-10-23,979.0,0.0,0.0,0.0,0.0,0.0
1955-10-26,980.0,0.0,0.0,0.0,0.0,0.0
1955-10-27,981.5,0.0,0.0,0.0,0.0,0.0
1955-10-28,983.0,0.0,0.0,0.0,0.0,0.0
1955-10-29,984.0,0.0,0.0,0.0,0.0,0.0
1955-11-02,986.0,0.0,0.0,10.0,0.0,0.0
1955-11-04,988.5,0.0,0.0,0.0,0.0,0.0
1955-11-05,990.0,0.0,0.0,0.0,0.0,0.0
1955-11-07,991.5,0.0,0.0,0.0,0.0,0.0
1955-11-10,993.0,0.0,0.0,0.0,0.0,0.0
1955-11-11,994.0,0.0,0.0,0.0,0.0,0.0
1955-11-15,996.0,0.0,0.0,0.0,0.0,0.0
1955-11-19,998.0,0.0,0.0,0.0,0.0,0.0
1955-11-23,999.0,0.0,0.0,0.0,0.0,0.0
1955-11-25,1000.5,0.0,0.0,0.0,0.0,0.0
1955-11-29,1002.0,0.0,0.0,0.0,0.0,0.0
1955-11-30,1004.5,0.0,0.0,0.0,0.0,0.0
1955-12-01,1007.0,0.0,0.0,0.0,0.0,0.0
1955-12-06,1010.5,0.0,0.0,0.0,0.0,0.0
1955-12-08,1014.0,0.0,0.0,0.0,0.0,0.0
1955-12-09,1015.0,0.0,0.0,0.0,0.0,0.0
1955-12-10,1016.0,0.0,0.0,0.0,0.0,0.0
1955-12-12,1017.0,0.0,0.0,0.0,0.0,0.0
1955-12-13,1018.0,0.0,0.0,0.0,0.0,0.0
1955-12-14,1019.5,0.0,0.0,0.0,0.0,0.0
1955-12-15,1021.5,0.0,0.0,0.0,0.0,0.0
1955-12-16,1023.0,0.0,0.0,0.0,0.0,0.0
1955-12-17,1024.0,0.0,0.0,0.0,0.0,0.0
1955-12-19,1025.0,0.0,0.0,0.0,0.0,0.0
1955-12-20,1026.0,0.0,0.0,0.0,0.0,0.0
1955-12-21,1027.0,0.0,0.0,0.0,0.0,0.0
1955-12-22,1028.5,0.0,0.0,0.0,0.0,0.0
1955-12-29,1030.5,0.0,0.0,0.0,0.0,0.0
1955-12-30,1032.5,0.0,0.0,0.0,0.0,0.0
1956-01-04,1034.5,0.0,0.0,0.0,0.0,0.0
1956-01-07,1036.5,0.0,0.0,0.0,0.0,0.0
1956-01-09,1039.5,0.0,0.0,0.0,0.0,0.0
1956-01-12,1042.5,0.0,0.0,0.0,0.0,0.0
1956-01-14,1044.5,0.0,0.0,0.0,0.0,0.0
1956-01-17,1049.0,0.0,0.0,0.0,0.0,0.0
1956-01-18,1053.5,0.0,0.0,0.0,0.0,0.0
1956-01-19,1055.5,0.0,0.0,0.0,0.0,0.0
1956-01-20,1057.0,0.0,0.0,0.0,0.0,0.0
1956-01-25,1059.0,0.0,0.0,0.0,0.0,0.0
1956-01-26,1063.5,0.0,0.0,0.0,0.0,0.0
1956-01-28,1067.0,0.0,0.0,0.0,0.0,0.0
1956-01-31,1068.5,0.0,0.0,0.0,0.0,0.0
1956-02-01,1072.5,0.0,0.0,0.0,0.0,0.0
1956-02-04,1076.0,0.0,0.0,0.0,0.0,0.0
1956-02-06,1079.0,0.0,0.0,0.0,0.0,0.0
1956-02-07,1083.0,0.0,0.0,0.0,0.0,0.0
1956-02-08,1087.0,0.0,0.0,0.0,0.0,0.0
1956-02-09,1090.0,0.0,0.0,0.0,0.0,0.0
1956-02-10,1091.5,0.0,0.0,0.0,0.0,0.0
1956-02-11,1093.0,0.0,0.0,0.0,0.0,0.0
1956-02-14,1094.5,0.0,0.0,0.0,0.0,0.0
1956-02-17,1096.0,0.0,0.0,0.0,0.0,0.0
1956-02-18,1099.0,0.0,0.0,0.0,0.0,0.0
1956-02-20,1102.0,0.0,0.0,0.0,0.0,0.0
1956-02-21,1103.5,0.0,0.0,0.0,0.0,0.0
1956-02-23,1105.0,0.0,0.0,0.0,0.0,0.0
1956-02-24,1106.5,0.0,0.0,0.0,0.0,0.0
1956-02-25,1109.5,0.0,0.0,0.0,0.0,0.0
1956-03-01,1112.5,0.0,0.0,0.0,0.0,0.0
1956-03-02,1115.0,0.0,0.0,0.0,0.0,0.0
1956-03-03,1118.0,0.0,0.0,0.0,0.0,0.0
1956-03-06,1121.5,0.0,0.0,0.0,0.0,0.0
1956-03-07,1125.0,0.0,0.0,0.0,0.0,0.0
1956-03-08,1127.0,0.0,0.0,0.0,0.0,0.0
1956-03-09,1128.5,0.0,0.0,0.0,0.0,0.0
1956-03-10,1130.5,0.0,0.0,0.0,0.0,0.0
1956-03-12,1132.0,0.0,0.0,0.0,0.0,0.0
1956-03-13,1133.5,0.0,0.0,0.0,0.0,0.0
1956-03-14,1136.0,0.0,0.0,0.0,0.0,0.0
1956-03-15,1138.5,0.0,0.0,0.0,0.0,0.0
1956-03-16,1140.0,0.0,0.0,0.0,0.0,0.0
1956-03-17,1142.0,0.0,0.0,0.0,0.0,0.0
1956-03-20,1144.5,0.0,0.0,0.0,0.0,0.0
1956-03-22,1147.0,0.0,0.0,0.0,0.0,0.0
1956-03-23,1149.5,0.0,0.0,0.0,0.0,0.0
1956-03-24,1152.0,0.0,0.0,0.0,0.0,0.0
1956-03-26,1156.0,0.0,0.0,0.0,0.0,0.0
1956-03-27,1159.5,0.0,0.0,0.0,0.0,0.0
1956-03-28,1163.0,0.0,0.0,0.0,0.0,0.0
1956-03-29,1166.0,0.0,0.0,0.0,0.0,0.0
1956-04-01,1167.0,0.0,0.0,0.0,0.0,0.0
1956-04-03,1171.5,0.0,0.0,0.0,0.0,0.0
1956-04-04,1176.0,0.0,0.0,0.0,0.0,0.0
1956-04-05,1177.5,0.0,0.0,0.0,0.0,0.0
1956-04-06,1180.5,0.0,0.0,0.0,0.0,0.0
1956-04-07,1186.5,0.0,0.0,0.0,0.0,0.0
1956-04-09,1191.0,0.0,0.0,0.0,0.0,0.0
1956-04-10,1192.0,0.0,0.0,0.0,0.0,0.0
1956-04-11,1196.0,0.0,0.0,0.0,0.0,0.0
1956-04-12,1201.0,0.0,0.0,0.0,0.0,0.0
1956-04-13,1203.0,0.0,0.0,0.0,0.0,0.0
1956-04-14,1209.5,0.0,0.0,0.0,0.0,0.0
1956-04-16,1217.0,0.0,0.0,0.0,0.0,0.0
1956-04-17,1219.0,0.0,0.0,0.0,0.0,0.0
1956-04-18,1221.0,0.0,0.0,0.0,0.0,0.0
1956-04-20,1223.0,0.0,0.0,0.0,0.0,0.0
1956-04-21,1225.0,0.0,0.0,0.0,0.0,0.0
1956-04-23,1227.5,0.0,0.0,0.0,0.0,0.0
1956-04-24,1229.0,0.0,0.0,0.0,0.0,0.0
1956-04-25,1231.5,0.0,0.0,0.0,0.0,0.0
1956-04-26,1234.5,0.0,0.0,0.0,0.0,0.0
1956-04-27,1236.0,0.0,0.0,0.0,0.0,0.0
1956-04-28,1237.0,0.0,0.0,0.0,0.0,0.0
1956-05-01,1238.0,0.0,0.0,0.0,0.0,0.0
1956-05-02,1240.5,0.0,0.0,0.0,0.0,0.0
1956-05-03,1244.5,0.0,0.0,0.0,0.0,0.0
1956-05-04,1249.5,0.0,0.0,0.0,0.0,0.0
1956-05-05,1254.0,0.0,0.0,0.0,0.0,0.0
1956-05-07,1256.0,0.0,0.0,0.0,0.0,0.0
1956-05-08,1258.5,0.0,0.0,0.0,0.0,0.0
1956-05-09,1261.0,0.0,0.0,0.0,0.0,0.0
1956-05-11,1264.0,0.0,0.0,0.0,0.0,0.0
1956-05-12,1269.0,0.0,0.0,0.0,0.0,0.0
1956-05-14,1272.5,0.0,0.0,0.0,0.0,0.0
1956-05-15,1276.0,0.0,0.0,0.0,0.0,0.0
1956-05-16,1279.0,0.0,0.0,0.0,0.0,0.0
1956-05-17,1280.5,0.0,0.0,0.0,0.0,0.0
1956-05-18,1282.5,0.0,0.0,0.0,0.0,0.0
1956-05-19,1286.0,0.0,0.0,0.0,0.0,0.0
1956-05-22,1290.0,0.0,0.0,0.0,0.0,0.0
1956-05-23,1293.0,23.0,0.0,0.0,0.0,0.0
1956-05-24,1295.5,0.0,0.0,0.0,0.0,0.0
1956-05-25,1298.0,24.0,0.0,0.0,0.0,0.0
1956-05-26,1300.0,0.0,0.0,0.0,0.0,0.0
1956-05-28,1303.5,0.0,0.0,0.0,0.0,0.0
1956-05-29,1307.5,0.0,0.0,0.0,0.0,0.0
1956-05-30,1309.0,0.0,0.0,0.0,0.0,0.0
1956-05-31,1311.5,0.0,0.0,0.0,0.0,0.0
1956-06-01,1314.0,0.0,0.0,0.0,0.0,0.0
1956-06-02,1315.5,0.0,0.0,0.0,0.0,0.0
1956-06-04,1317.0,0.0,0.0,0.0,0.0,0.0
1956-06-05,1318.0,0.0,0.0,11.0,0.0,0.0
1956-06-06,1319.0,0.0,0.0,0.0,0.0,0.0
1956-06-07,1322.5,0.0,0.0,0.0,0.0,0.0
1956-06-08,1326.0,0.0,0.0,0.0,0.0,0.0
1956-06-09,1327.0,0.0,0.0,0.0,0.0,0.0
1956-06-11,1328.5,0.0,0.0,0.0,0.0,0.0
1956-06-12,1330.0,0.0,0.0,0.0,0.0,0.0
1956-06-13,1332.0,0.0,0.0,0.0,0.0,0.0
1956-06-14,1334.0,0.0,0.0,0.0,0.0,0.0
1956-06-15,1337.5,0.0,0.0,0.0,0.0,0.0
1956-06-16,1342.0,0.0,0.0,0.0,0.0,0.0
1956-06-18,1344.0,0.0,0.0,0.0,0.0,0.0
1956-06-19,1345.5,0.0,0.0,0.0,0.0,0.0
1956-06-21,1348.5,0.0,0.0,0.0,0.0,0.0
1956-06-22,1354.0,0.0,0.0,0.0,0.0,0.0
1956-06-23,1359.0,0.0,0.0,0.0,0.0,0.0
1956-06-25,1361.5,0.0,0.0,0.0,0.0,0.0
1956-06-26,1363.0,0.0,0.0,0.0,0.0,0.0
1956-06-27,1365.0,0.0,0.0,0.0,0.0,0.0
1956-06-28,1367.5,0.0,0.0,0.0,0.0,0.0
1956-06-29,1370.5,0.0,0.0,0.0,0.0,0.0
1956-06-30,1375.0,0.0,0.0,0.0,0.0,0.0
1956-07-02,1379.5,0.0,0.0,0.0,0.0,0.0
1956-07-03,1382.5,0.0,0.0,0.0,0.0,0.0
1956-07-04,1386.0,0.0,0.0,0.0,0.0,0.0
1956-07-05,1390.0,0.0,0.0,0.0,0.0,0.0
1956-07-06,1393.5,0.0,0.0,0.0,0.0,0.0
1956-07-07,1396.5,0.0,0.0,0.0,0.0,0.0
1956-07-08,1398.0,0.0,0.0,0.0,0.0,0.0
1956-07-10,1399.0,0.0,0.0,0.0,0.0,0.0
1956-07-11,1400.0,0.0,0.0,0.0,0.0,0.0
1956-07-12,1401.5,0.0,0.0,0.0,0.0,0.0
1956-07-13,1403.5,0.0,0.0,0.0,0.0,0.0
1956-07-14,1407.5,0.0,0.0,0.0,0.0,0.0
1956-07-16,1411.0,0.0,0.0,0.0,0.0,0.0
1956-07-17,1412.0,0.0,0.0,0.0,0.0,0.0
1956-07-18,1413.5,25.0,0.0,0.0,0.0,0.0
1956-07-19,1418.0,0.0,0.0,0.0,0.0,0.0
1956-07-20,1426.0,0.0,0.0,0.0,0.0,0.0
1956-07-21,1432.5,0.0,0.0,0.0,0.0,0.0
1956-07-23,1435.0,0.0,0.0,0.0,0.0,0.0
1956-07-24,1436.0,0.0,0.0,0.0,0.0,0.0
1956-07-25,1437.0,0.0,0.0,0.0,0.0,0.0
1956-07-26,1439.0,0.0,0.0,12.0,0.0,0.0
1956-07-27,1441.5,0.0,0.0,0.0,0.0,0.0
1956-07-28,1444.0,0.0,0.0,0.0,0.0,0.0
1956-07-30,1446.0,0.0,0.0,0.0,0.0,0.0
1956-07-31,1447.5,0.0,0.0,0.0,0.0,0.0
1956-08-01,1450.0,0.0,0.0,0.0,0.0,0.0
1956-08-02,1453.5,0.0,0.0,0.0,0.0,0.0
1956-08-03,1458.0,0.0,0.0,0.0,0.0,0.0
1956-08-04,1466.0,0.0,0.0,0.0,0.0,0.0
1956-08-06,1472.0,0.0,0.0,0.0,0.0,0.0
1956-08-07,1475.0,0.0,0.0,0.0,0.0,0.0
1956-08-10,1478.0,0.0,0.0,0.0,0.0,0.0
1956-08-11,1479.5,0.0,0.0,0.0,0.0,0.0
1956-08-14,1481.0,0.0,0.0,0.0,0.0,0.0
1956-08-15,1483.5,0.0,0.0,0.0,0.0,0.0
1956-08-16,1486.0,0.0,0.0,0.0,0.0,0.0
1956-08-17,1487.0,26.0,0.0,0.0,0.0,0.0
1956-08-18,1489.5,0.0,0.0,0.0,0.0,0.0
1956-08-19,1492.0,0.0,0.0,0.0,0.0,0.0
1956-08-20,1493.5,0.0,0.0,0.0,0.0,0.0
1956-08-21,1495.0,0.0,0.0,0.0,0.0,0.0
1956-08-22,1499.5,0.0,0.0,0.0,0.0,0.0
1956-08-23,1504.0,0.0,0.0,0.0,0.0,0.0
1956-08-24,1505.0,0.0,0.0,0.0,0.0,0.0
1956-08-25,1508.5,0.0,0.0,0.0,0.0,0.0
1956-08-26,1512.0,0.0,0.0,0.0,0.0,0.0
1956-08-28,1513.0,0.0,0.0,0.0,0.0,0.0
1956-08-29,1514.5,0.0,0.0,0.0,0.0,0.0
1956-08-30,1518.0,0.0,0.0,0.0,0.0,0.0
1956-08-31,1522.0,0.0,0.0,0.0,0.0,0.0
1956-09-01,1525.0,0.0,0.0,0.0,0.0,0.0
1956-09-03,1527.0,0.0,0.0,0.0,0.0,0.0
1956-09-04,1528.5,0.0,0.0,0.0,0.0,0.0
1956-09-05,1530.0,0.0,0.0,0.0,0.0,0.0
1956-09-06,1534.0,0.0,0.0,0.0,0.0,0.0
1956-09-08,1538.0,0.0,0.0,0.0,0.0,0.0
1956-09-11,1539.0,0.0,0.0,0.0,0.0,0.0
1956-09-12,1541.0,0.0,0.0,0.0,0.0,0.0
1956-09-13,1543.5,0.0,0.0,0.0,0.0,0.0
1956-09-14,1545.5,0.0,0.0,0.0,0.0,0.0
1956-09-15,1547.0,0.0,0.0,0.0,0.0,0.0
1956-09-17,1548.5,0.0,0.0,0.0,0.0,0.0
1956-09-18,1550.0,0.0,0.0,0.0,0.0,0.0
1956-09-19,1551.5,0.0,0.0,0.0,0.0,0.0
1956-09-20,1553.5,0.0,0.0,0.0,0.0,0.0
1956-09-21,1555.0,0.0,0.0,0.0,0.0,0.0
1956-09-22,1556.5,0.0,0.0,0.0,0.0,0.0
1956-09-24,1560.0,0.0,0.0,0.0,0.0,0.0
1956-09-25,1563.5,0.0,0.0,0.0,0.0,0.0
1956-09-26,1565.0,0.0,0.0,0.0,0.0,0.0
1956-09-27,1566.5,0.0,0.0,0.0,0.0,0.0
1956-09-28,1568.0,0.0,0.0,0.0,0.0,0.0
1956-09-29,1571.5,0.0,0.0,0.0,0.0,0.0
1956-10-01,1575.0,0.0,0.0,0.0,0.0,0.0
1956-10-02,1576.0,0.0,0.0,0.0,0.0,0.0
1956-10-04,1577.0,0.0,0.0,0.0,0.0,0.0
1956-10-05,1581.5,0.0,0.0,0.0,0.0,0.0
1956-10-06,1586.0,0.0,0.0,0.0,0.0,0.0
1956-10-08,1587.5,0.0,0.0,0.0,0.0,0.0
1956-10-09,1590.0,0.0,0.0,0.0,0.0,0.0
